X,Y,OBJECTID,PROJECT_NUMBER,SEGMENT_NUMBER,INSTALLATION_NUMBER,INSTALLATION_TYPE,INSTALLATION_TYPE_DESC,APPLICATION_DETERMINATION_NUM,ACTIVITY_APPROVAL_DATE,ACTIVITY_CANCEL_DATE,LEGACY_OGC_FILE_NUMBER,PROPONENT,AUTHORITY_TYPE,DATA_SOURCE
-120.585134823058212,55.882889882193595,17018985,000023573,6,1,RISE,Riser,100082254,2018-03-08T12:14:11.000Z,,,Encana Corporation,OGAA,
-120.585134823058212,55.882889882193595,17018986,000023573,6,2,VALV,Valve,100082254,2018-03-08T12:14:11.000Z,,,Encana Corporation,OGAA,
-120.585134823058212,55.882889882193595,17018987,000023573,6,3,VALV,Valve,100082254,2018-03-08T12:14:11.000Z,,,Encana Corporation,OGAA,
-120.569200657512937,55.882005702791425,17018988,000023573,6,4,RISE,Riser,100082254,2018-03-08T12:14:11.000Z,,,Encana Corporation,OGAA,
-120.569200657512937,55.882005702791425,17018989,000023573,6,5,VALV,Valve,100082254,2018-03-08T12:14:11.000Z,,,Encana Corporation,OGAA,
-120.584970732923068,55.882889936891587,17018990,000023573,7,1,RISE,Riser,100082254,2018-03-08T12:14:11.000Z,,,Encana Corporation,OGAA,
-120.584970732923068,55.882889936891587,17018991,000023573,7,2,VALV,Valve,100082254,2018-03-08T12:14:11.000Z,,,Encana Corporation,OGAA,
-120.584970732923068,55.882889936891587,17018992,000023573,7,3,VALV,Valve,100082254,2018-03-08T12:14:11.000Z,,,Encana Corporation,OGAA,
-120.718025456632361,55.80056334816242,17018993,000023579,1,1,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.691255388937435,55.80317069611106,17018994,000023579,1,2,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.690856618442922,55.803170425937935,17018995,000023579,1,3,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.690856618442922,55.803170425937935,17018996,000023579,1,4,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.663145880560748,55.809961910610227,17018997,000023579,1,5,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.663145880560748,55.809961910610227,17018998,000023579,1,6,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.718025456632361,55.80056334816242,17018999,000023579,1,7,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.691255388937435,55.80317069611106,17019000,000023579,1,8,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.665545272472812,55.803196806543482,17019001,000023579,1,9,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.665545272472812,55.803196806543482,17019002,000023579,1,10,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.663146095242297,55.809958319392805,17019003,000023579,1,11,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.663146095242297,55.809958319392805,17019004,000023579,1,12,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.717820166718269,55.799926791895835,17019005,000023579,2,1,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.717820166718269,55.799926791895835,17019006,000023579,2,2,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.690856618442922,55.803170425937935,17019007,000023579,2,3,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.690856618442922,55.803170425937935,17019008,000023579,2,4,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.663145880560748,55.809961910610227,17019009,000023579,2,5,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.663145880560748,55.809961910610227,17019010,000023579,2,6,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.718025456632361,55.80056334816242,17019011,000023579,2,7,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.718025456632361,55.80056334816242,17019012,000023579,2,8,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.691255388937435,55.80317069611106,17019013,000023579,2,9,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.691255388937435,55.80317069611106,17019014,000023579,2,10,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.665545272472812,55.803196806543482,17019015,000023579,2,11,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.665545272472812,55.803196806543482,17019016,000023579,2,12,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.663146095242297,55.809958319392805,17019017,000023579,2,13,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.663146095242297,55.809958319392805,17019018,000023579,2,14,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.717820166718269,55.799926791895835,17019019,000023579,3,1,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.717820166718269,55.799926791895835,17019020,000023579,3,2,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.690856618442922,55.803170425937935,17019021,000023579,3,3,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.690856618442922,55.803170425937935,17019022,000023579,3,4,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.663145880560748,55.809961910610227,17019023,000023579,3,5,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.663145880560748,55.809961910610227,17019024,000023579,3,6,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.663146095242297,55.809958319392805,17019025,000023579,3,7,RISE,Riser,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.663146095242297,55.809958319392805,17019026,000023579,3,8,VALV,Valve,100082294,2015-05-27T13:22:29.000Z,,9708832,ARC Resources Ltd.,OGAA,
-120.512908765441907,56.005595456418732,17019027,000023584,1,1,RISE,Riser,100082334,2015-06-03T11:21:10.000Z,,9709100,ARC Resources Ltd.,OGAA,
-120.50454763544505,56.018431383791807,17019028,000023584,1,2,RISE,Riser,100082334,2015-06-03T11:21:10.000Z,,9709100,ARC Resources Ltd.,OGAA,
-120.512908765441907,56.005595456418732,17019029,000023584,1,3,VALV,Valve,100082334,2015-06-03T11:21:10.000Z,,9709100,ARC Resources Ltd.,OGAA,
-120.50454763544505,56.018431383791807,17019030,000023584,1,4,VALV,Valve,100082334,2015-06-03T11:21:10.000Z,,9709100,ARC Resources Ltd.,OGAA,
-120.505112159536765,56.009455589637952,17019031,000023584,1,5,RISE,Riser,100082334,2015-06-03T11:21:10.000Z,,9709100,ARC Resources Ltd.,OGAA,
-120.505112159536765,56.009455589637952,17019032,000023584,1,6,VALV,Valve,100082334,2015-06-03T11:21:10.000Z,,9709100,ARC Resources Ltd.,OGAA,
-120.769566788621361,55.912938947087198,17020033,000024391,1,2,VALV,Valve,100101928,2017-04-24T15:56:38.000Z,,,Shell Canada Limited,OGAA,
-120.780380965355917,55.927440831597785,17020034,000024391,1,3,VALV,Valve,100101928,2017-04-24T15:56:38.000Z,,,Shell Canada Limited,OGAA,
-120.769566788621361,55.912938947087198,17020035,000024391,1,4,RISE,Riser,100101928,2017-04-24T15:56:38.000Z,,,Shell Canada Limited,OGAA,
-120.571197372308006,55.895307136788844,17020036,000024392,1,1,RISE,Riser,100102064,2017-08-24T14:30:56.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.571197372308006,55.895307136788844,17020037,000024392,1,2,VALV,Valve,100102064,2017-08-24T14:30:56.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.571197372308006,55.895307136788844,17020038,000024392,1,3,VALV,Valve,100102064,2017-08-24T14:30:56.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.571197372308006,55.895307136788844,17020039,000024392,1,4,RISE,Riser,100102064,2017-08-24T14:30:56.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.569900421211585,55.895669819099545,17020040,000024392,1,5,RISE,Riser,100102064,2017-08-24T14:30:56.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.569900421211585,55.895669819099545,17020041,000024392,1,6,VALV,Valve,100102064,2017-08-24T14:30:56.000Z,,,Tourmaline Oil Corp.,OGAA,
-122.319020748007617,57.173092331379841,17020042,000024393,1,1,VALV,Valve,100102084,2017-07-26T08:20:39.000Z,,,Canadian Natural Resources Limited,OGAA,
-122.319031495401347,57.173099159327911,17020043,000024393,1,2,RISE,Riser,100102084,2017-07-26T08:20:39.000Z,,,Canadian Natural Resources Limited,OGAA,
-122.337339147832395,57.17403275264099,17020044,000024393,1,3,VALV,Valve,100102084,2017-07-26T08:20:39.000Z,,,Canadian Natural Resources Limited,OGAA,
-122.337322610053818,57.174032761145533,17020045,000024393,1,4,RISE,Riser,100102084,2017-07-26T08:20:39.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.78080237149625,55.927789743978785,17020046,000024395,1,1,RISE,Riser,100100572,2017-03-08T10:31:40.000Z,,,Shell Canada Limited,OGAA,
-120.78080237149625,55.927789743978785,17020047,000024395,1,2,VALV,Valve,100100572,2017-03-08T10:31:40.000Z,,,Shell Canada Limited,OGAA,
-120.747768281790201,55.929284959605603,17020048,000024395,1,3,RISE,Riser,100100572,2017-03-08T10:31:40.000Z,,,Shell Canada Limited,OGAA,
-120.747768281790201,55.929284959605603,17020049,000024395,1,4,VALV,Valve,100100572,2017-03-08T10:31:40.000Z,,,Shell Canada Limited,OGAA,
-120.781008090803496,55.927789550877812,17020050,000024395,2,5,RISE,Riser,100100572,2017-03-08T10:31:40.000Z,,,Shell Canada Limited,OGAA,
-120.781008090803496,55.927789550877812,17020051,000024395,2,6,VALV,Valve,100100572,2017-03-08T10:31:40.000Z,,,Shell Canada Limited,OGAA,
-120.747768281790201,55.929284959605603,17020052,000024395,2,7,RISE,Riser,100100572,2017-03-08T10:31:40.000Z,,,Shell Canada Limited,OGAA,
-120.747768281790201,55.929284959605603,17020053,000024395,2,8,VALV,Valve,100100572,2017-03-08T10:31:40.000Z,,,Shell Canada Limited,OGAA,
-120.747768281790201,55.929284959605603,17020054,000024395,2,9,LNHT,Line Heater,100100572,2017-03-08T10:31:40.000Z,,,Shell Canada Limited,OGAA,
-122.232666544373828,56.840643666754374,17020055,000024402,1,1,VALV,Valve,100101174,2017-03-17T16:02:17.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.228101782284696,56.842736955213624,17020056,000024402,1,2,RISE,Riser,100101174,2017-03-17T16:02:17.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.228101782284696,56.842736955213624,17020057,000024402,1,3,VALV,Valve,100101174,2017-03-17T16:02:17.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.232666544373828,56.840643666754374,17020058,000024402,1,4,RISE,Riser,100101174,2017-03-17T16:02:17.000Z,,,Painted Pony Energy Ltd.,OGAA,
-120.736286448487746,56.034859164372499,17020059,000024405,1,3,VALV,Valve,100101582,2017-03-28T14:01:20.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.736280784993028,56.034850761964933,17020060,000024405,1,4,RISE,Riser,100101582,2017-03-28T14:01:20.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.754918785075091,56.025587626491323,17020061,000024405,1,5,VALV,Valve,100101582,2017-03-28T14:01:20.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.75490447470348,56.025583574427493,17020062,000024405,1,6,RISE,Riser,100101582,2017-03-28T14:01:20.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.736286448487746,56.034859164372499,17020063,000024405,2,1,VALV,Valve,100101582,2017-03-28T14:01:20.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.736280784993028,56.034850761964933,17020064,000024405,2,2,RISE,Riser,100101582,2017-03-28T14:01:20.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.754918785075091,56.025587626491323,17020065,000024405,2,7,VALV,Valve,100101582,2017-03-28T14:01:20.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.75490447470348,56.025583574427493,17020066,000024405,2,8,RISE,Riser,100101582,2017-03-28T14:01:20.000Z,,,Canadian Natural Resources Limited,OGAA,
-122.112039586486887,56.641715510062888,17020067,000024409,1,1,RISE,Riser,100102030,2017-06-02T13:00:03.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.074793556171741,56.638911568271766,17020068,000024409,1,2,RISE,Riser,100102030,2017-06-02T13:00:03.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.074793556171741,56.638911568271766,17020069,000024409,1,3,VALV,Valve,100102030,2017-06-02T13:00:03.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.112039586486887,56.641715510062888,17020070,000024409,1,4,VALV,Valve,100102030,2017-06-02T13:00:03.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.112038886389172,56.641715739373147,17020071,000024409,2,5,RISE,Riser,100102030,2017-06-02T13:00:03.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.074792788595161,56.638911719030098,17020072,000024409,2,6,RISE,Riser,100102030,2017-06-02T13:00:03.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.074792788595161,56.638911719030098,17020073,000024409,2,7,VALV,Valve,100102030,2017-06-02T13:00:03.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.112038886389172,56.641715739373147,17020074,000024409,2,8,VALV,Valve,100102030,2017-06-02T13:00:03.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.112040286674301,56.641715279857749,17020075,000024409,3,9,RISE,Riser,100102030,2017-06-02T13:00:03.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.074794323838844,56.638911416618541,17020076,000024409,3,10,RISE,Riser,100102030,2017-06-02T13:00:03.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.074794323838844,56.638911416618541,17020077,000024409,3,11,VALV,Valve,100102030,2017-06-02T13:00:03.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.112040286674301,56.641715279857749,17020078,000024409,3,12,VALV,Valve,100102030,2017-06-02T13:00:03.000Z,,,Painted Pony Energy Ltd.,OGAA,
-120.507301475497599,55.634265212818931,17020079,000024410,1,1,RISE,Riser,100101841,2017-08-08T13:19:07.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.510389209135127,55.630196003671152,17020080,000024410,1,2,RISE,Riser,100101841,2017-08-08T13:19:07.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.510389209135127,55.630196003671152,17020081,000024410,1,3,VALV,Valve,100101841,2017-08-08T13:19:07.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.507301475497599,55.634265212818931,17020082,000024410,1,4,VALV,Valve,100101841,2017-08-08T13:19:07.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.507302987335464,55.634264936599067,17020083,000024410,2,5,RISE,Riser,100101841,2017-08-08T13:19:07.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.51039079756805,55.630196003950843,17020084,000024410,2,6,RISE,Riser,100101841,2017-08-08T13:19:07.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.51039079756805,55.630196003950843,17020085,000024410,2,7,VALV,Valve,100101841,2017-08-08T13:19:07.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.507302987335464,55.634264936599067,17020086,000024410,2,8,VALV,Valve,100101841,2017-08-08T13:19:07.000Z,,,Tourmaline Oil Corp.,OGAA,
-122.15765070635878,56.691160048155176,17020087,000024411,1,1,RISE,Riser,100102185,2017-05-25T16:25:37.000Z,,,Altagas Holdings Inc.,OGAA,
-122.233914206051708,56.666076939811099,17020088,000024411,1,2,RISE,Riser,100102185,2017-05-25T16:25:37.000Z,,,Altagas Holdings Inc.,OGAA,
-122.15765070635878,56.691160048155176,17020089,000024411,1,3,VALV,Valve,100102185,2017-05-25T16:25:37.000Z,,,Altagas Holdings Inc.,OGAA,
-122.233914206051708,56.666076939811099,17020090,000024411,1,4,VALV,Valve,100102185,2017-05-25T16:25:37.000Z,,,Altagas Holdings Inc.,OGAA,
-120.566603864187044,56.790455693402158,17020091,000024412,1,3,VALV,Valve,100101993,2017-06-22T10:59:49.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.566716193827503,56.790440498633821,17020092,000024412,1,4,RISE,Riser,100101993,2017-06-22T10:59:49.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.590555179031114,56.770403821099059,17020093,000024412,1,5,RISE,Riser,100101993,2017-06-22T10:59:49.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.590555179031114,56.770403821099059,17020094,000024412,1,8,VALV,Valve,100101993,2017-06-22T10:59:49.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.561978244615588,56.780237689647123,17020095,000024412,2,1,RISE,Riser,100101993,2017-06-22T10:59:49.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.561942834833829,56.780299410867535,17020096,000024412,2,2,VALV,Valve,100101993,2017-06-22T10:59:49.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.590555179031114,56.770403821099059,17020097,000024412,2,6,RISE,Riser,100101993,2017-06-22T10:59:49.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.590555179031114,56.770403821099059,17020098,000024412,2,7,VALV,Valve,100101993,2017-06-22T10:59:49.000Z,,,Canadian Natural Resources Limited,OGAA,
-121.494623355851175,57.084824824130173,17020099,000024414,1,1,VALV,Valve,100101267,2017-05-23T15:58:19.000Z,,,Storm Resources Ltd.,OGAA,
-121.494623355851175,57.084824824130173,17020100,000024414,1,2,RISE,Riser,100101267,2017-05-23T15:58:19.000Z,,,Storm Resources Ltd.,OGAA,
-121.50238141154405,57.076289592068512,17020101,000024414,1,3,RISE,Riser,100101267,2017-05-23T15:58:19.000Z,,,Storm Resources Ltd.,OGAA,
-121.50238141154405,57.076289592068512,17020102,000024414,1,4,VALV,Valve,100101267,2017-05-23T15:58:19.000Z,,,Storm Resources Ltd.,OGAA,
-120.212199496385935,55.681791425297988,17020103,000024419,1,1,RISE,Riser,100102306,2017-07-19T15:41:48.000Z,,,Encana Corporation,OGAA,
-120.212199496385935,55.681791425297988,17020104,000024419,1,2,VALV,Valve,100102306,2017-07-19T15:41:48.000Z,,,Encana Corporation,OGAA,
-120.221353392147591,55.687421130004338,17020105,000024419,1,3,RISE,Riser,100102306,2017-07-19T15:41:48.000Z,,,Encana Corporation,OGAA,
-120.221353392147591,55.687421130004338,17020106,000024419,1,4,VALV,Valve,100102306,2017-07-19T15:41:48.000Z,,,Encana Corporation,OGAA,
-120.221346389797205,55.687423255761217,17020107,000024419,2,1,RISE,Riser,100102306,2017-07-19T15:41:48.000Z,,,Encana Corporation,OGAA,
-120.221346389797205,55.687423255761217,17020108,000024419,2,2,VALV,Valve,100102306,2017-07-19T15:41:48.000Z,,,Encana Corporation,OGAA,
-120.212191548953783,55.681791425971632,17020109,000024419,2,3,RISE,Riser,100102306,2017-07-19T15:41:48.000Z,,,Encana Corporation,OGAA,
-120.212191548953783,55.681791425971632,17020110,000024419,2,4,VALV,Valve,100102306,2017-07-19T15:41:48.000Z,,,Encana Corporation,OGAA,
-122.304014871703743,56.758359972625868,17020111,000024421,1,1,RISE,Riser,100102038,2017-07-12T15:38:39.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.304014871703743,56.758359972625868,17020112,000024421,1,2,VALV,Valve,100102038,2017-07-12T15:38:39.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.300541307512589,56.757206935415468,17020113,000024421,1,3,RISE,Riser,100102038,2017-07-12T15:38:39.000Z,,,Painted Pony Energy Ltd.,OGAA,
-122.300541307512589,56.757206935415468,17020114,000024421,1,4,VALV,Valve,100102038,2017-07-12T15:38:39.000Z,,,Painted Pony Energy Ltd.,OGAA,
-120.037815253574962,56.029621020974133,17020115,000024422,1,1,RISE,Riser,100102150,2017-04-06T11:40:41.000Z,,,Leucrotta Exploration Inc.,OGAA,
-120.037815253574962,56.029621020974133,17020116,000024422,1,2,VALV,Valve,100102150,2017-04-06T11:40:41.000Z,,,Leucrotta Exploration Inc.,OGAA,
-120.090257896074263,56.035523740807555,17020117,000024422,1,3,RISE,Riser,100102150,2017-04-06T11:40:41.000Z,,,Leucrotta Exploration Inc.,OGAA,
-120.090257896074263,56.035523740807555,17020118,000024422,1,4,VALV,Valve,100102150,2017-04-06T11:40:41.000Z,,,Leucrotta Exploration Inc.,OGAA,
-120.68386140058638,55.992458790177231,17020119,000024425,1,1,RISE,Riser,100101858,2017-04-06T09:21:06.000Z,,,Encana Corporation,OGAA,
-120.68386140058638,55.992458790177231,17020120,000024425,1,2,VALV,Valve,100101858,2017-04-06T09:21:06.000Z,,,Encana Corporation,OGAA,
-120.677391751106299,55.986073174605671,17020121,000024425,1,3,RISE,Riser,100101858,2017-04-06T09:21:06.000Z,,,Encana Corporation,OGAA,
-120.677391751106299,55.986073174605671,17020122,000024425,1,4,VALV,Valve,100101858,2017-04-06T09:21:06.000Z,,,Encana Corporation,OGAA,
-120.677391742188505,55.98607766601522,17020123,000024425,2,1,RISE,Riser,100101858,2017-04-06T09:21:06.000Z,,,Encana Corporation,OGAA,
-120.677391742188505,55.98607766601522,17020124,000024425,2,2,VALV,Valve,100101858,2017-04-06T09:21:06.000Z,,,Encana Corporation,OGAA,
-120.683847107280556,55.992563687882758,17020125,000024425,2,3,RISE,Riser,100101858,2017-04-06T09:21:06.000Z,,,Encana Corporation,OGAA,
-120.683847107280556,55.992563687882758,17020126,000024425,2,4,VALV,Valve,100101858,2017-04-06T09:21:06.000Z,,,Encana Corporation,OGAA,
-120.683823081810914,55.992563236658015,17020127,000024425,3,1,RISE,Riser,100101858,2017-04-06T09:21:06.000Z,,,Encana Corporation,OGAA,
