OBJECTID,PROJECT_NUMBER,SEGMENT_NUMBER,LINE_TYPE,LINE_TYPE_DESC,PHYSICAL_PIPE_LENGTH,STATUS,APPLICATION_DETERMINATION_NUM,ACTIVITY_APPROVAL_DATE,ACTIVITY_CANCEL_DATE,LEGACY_OGC_FILE_NUMBER,PROPONENT,AUTHORITY_TYPE,DATA_SOURCE,SHAPELEN
292315,000013827,1,GA,Gathering,29200,Active,100044965,2004-12-02T00:00:00.000Z,,9618318,Canadian Natural Resources Limited,OGAA,SNK,29798.9156393736
292316,000013915,3,GA,Gathering,1148,Active,100045351,2004-12-13T00:00:00.000Z,,9618545,"Polar Star Canadian Oil and Gas, Inc.",OGAA,CGWC,758.216361761818
292317,000013915,6,GA,Gathering,542,New,100045351,2017-10-20T10:05:42.000Z,,,"Polar Star Canadian Oil and Gas, Inc.",OGAA,CGWC,542.093269789795
292318,000013965,1,GA,Gathering,1919,Active,100045552,2004-12-16T00:00:00.000Z,,9618637,Cenovus Energy Inc.,OGAA,CGWC,1922.04078709886
292319,000014021,1,GA,Gathering,1232,Active,100045805,2004-12-22T00:00:00.000Z,,9618764,Cenovus Energy Inc.,OGAA,SNK,1093.67704634196
292320,000014142,1,FL,Flow,650,Deactivated,100046248,2005-01-11T00:00:00.000Z,,9619021,TAQA North Ltd.,OGAA,SNK,643.539097528501
292321,000014142,2,GA,Gathering,1677,Deactivated,100046248,2017-04-01T14:27:54.000Z,,,TAQA North Ltd.,OGAA,SNK,1677.7122712786
292322,000014823,1,IN,Injection,4729,Active,100047978,2005-03-31T00:00:00.000Z,,9619845,Bonavista Energy Corporation,OGAA,GPSD,4728.41725151838
292323,000014823,2,IN,Injection,1943,Abandoned,100047978,2017-04-11T16:03:46.000Z,,,Bonavista Energy Corporation,OGAA,GPSD,1942.2722294796
292324,000015107,1,FL,Flow,5373.22,Active,100048679,2005-07-07T00:00:00.000Z,,9620279,Canadian Natural Resources Limited,OGAA,GPSD,5471.8664226404
292325,000015107,2,FL,Flow,6066.78,Active,100048679,2017-08-15T12:48:11.000Z,,,Canadian Natural Resources Limited,OGAA,GPSD,6058.26785066834
292326,000015223,1,GA,Gathering,1213,Active,100048718,2005-07-12T00:00:00.000Z,,9620472,Cenovus Energy Inc.,OGAA,CGWC,1214.90058070954
292327,000015224,1,GA,Gathering,757,Active,100048719,2005-07-12T00:00:00.000Z,,9620470,Cenovus Energy Inc.,OGAA,CGWC,758.586936944921
292328,000015525,2,GA,Gathering,231,Active,100049218,2005-08-24T00:00:00.000Z,,9620846,Encana Corporation,OGAA,SNK,229.718468242717
292329,000015525,4,GA,Gathering,835,Active,100049218,2017-12-01T07:44:53.000Z,,,Encana Corporation,OGAA,SNK,833.532505320163
292330,000015525,5,GA,Gathering,4410,Active,100049218,2017-12-01T07:44:53.000Z,,,Encana Corporation,OGAA,SNK,4409.47239125686
292331,000015759,1,GA,Gathering,550.81,Active,100049823,2005-09-29T00:00:00.000Z,,9621321,Enerplus Corporation,OGAA,SNK,550.806239070854
292332,000015827,1,GA,Gathering,2131,Active,100049966,2005-10-05T00:00:00.000Z,,9621417,Chinook Energy (2010) Inc.,OGAA,GPSD,1260.32210472803
292333,000015850,1,GA,Gathering,1749,Active,100056654,2006-09-23T00:00:00.000Z,,9621442,Cenovus Energy Inc.,OGAA,CGWC,1750.42170662762
292334,000016052,3,GA,Gathering,1653.03,Active,100050298,2005-10-25T00:00:00.000Z,,9621665,Canadian Natural Resources Limited,OGAA,GPSD,1653.13093588673
292335,000016214,1,GA,Gathering,2500,Active,100050800,2005-11-16T00:00:00.000Z,,9622215,Venturion Oil Limited,OGAA,CGWC,2403.85847445784
292336,000016635,1,GA,Gathering,4678,Active,100051886,2005-12-19T00:00:00.000Z,,9622755,Canadian Natural Resources Limited,OGAA,CGWC,4859.99898941555
292337,000016635,2,FL,Flow,5022.45,New,100051886,2018-03-26T14:18:26.000Z,,,Canadian Natural Resources Limited,OGAA,ORTHO,5024.29679315527
292338,000016685,1,GA,Gathering,2416,Active,100051986,2005-12-20T00:00:00.000Z,,9622821,Cenovus Energy Inc.,OGAA,CGWC,2417.58667869093
292339,000017356,1,GA,Gathering,1050,Active,100053718,2006-02-27T00:00:00.000Z,,9623592,ARC Resources Ltd.,OGAA,CGWC,1000.76735674747
292340,000018170,1,GA,Gathering,4000,Active,100055777,2006-07-20T00:00:00.000Z,,9624335,Canadian Natural Resources Limited,OGAA,SNK,4410.17814845999
292341,000018176,1,GA,Gathering,3291,Active,100055135,2006-05-31T00:00:00.000Z,,9624313,ARC Resources Ltd.,OGAA,GPSD,3468.65830735187
292342,000018264,1,GA,Gathering,1243,Active,100055895,2006-07-28T00:00:00.000Z,,9624504,Cenovus Energy Inc.,OGAA,CGWC,1240.87928526221
292343,000018313,1,GA,Gathering,872.89,Deactivated,100055605,2006-07-10T00:00:00.000Z,,9624609,Shell Canada Limited,OGAA,GPSD,872.892677916337
292344,000018313,2,GA,Gathering,3632.9,New,100055605,2017-02-11T09:31:48.000Z,,,Shell Canada Limited,OGAA,GPSD,3632.89731789573
292345,000018582,1,GA,Gathering,93,Active,100056397,2006-09-07T00:00:00.000Z,,9625042,Cenovus Energy Inc.,OGAA,CGWC,93.242377006137
292346,000018622,3,GA,Gathering,3233,Active,100056966,2006-10-15T00:00:00.000Z,,9625135,Cenovus Energy Inc.,OGAA,CGWC,3233.54040725818
292347,000018676,1,GA,Gathering,411.97,Active,100056684,2006-09-26T00:00:00.000Z,,9625186,Enerplus Corporation,OGAA,SNK,411.973639204161
292348,000018679,1,GA,Gathering,519.96,Active,100056640,2006-09-22T00:00:00.000Z,,9625178,Enerplus Corporation,OGAA,SNK,519.95860332017
292349,000018746,1,GA,Gathering,394,Active,100056974,2006-10-16T00:00:00.000Z,,9625298,Enerplus Corporation,OGAA,SNK,394.261582786163
292350,000018767,1,GA,Gathering,2379,Active,100057364,2006-11-08T00:00:00.000Z,,9625333,Cenovus Energy Inc.,OGAA,CGWC,2380.16508018665
292351,000018790,1,GA,Gathering,701,Active,100056685,2006-09-26T00:00:00.000Z,,9625362,Enerplus Corporation,OGAA,SNK,701.004804926655
292352,000018792,1,GA,Gathering,750,Active,100056746,2006-09-28T00:00:00.000Z,,9625370,Enerplus Corporation,OGAA,SNK,661.067409864758
292353,000018801,1,GA,Gathering,481.05,Active,100056686,2006-09-26T00:00:00.000Z,,9625382,Enerplus Corporation,OGAA,SNK,481.046770928707
292354,000018870,1,GA,Gathering,5756,Active,100057274,2006-11-03T00:00:00.000Z,,9625493,Cenovus Energy Inc.,OGAA,CGWC,5756.99847061273
292355,000018886,1,GA,Gathering,2430.2,Active,100057447,2006-11-10T00:00:00.000Z,,9625523,Enerplus Corporation,OGAA,SNK,2430.20497037325
292617,000024162,2,FG,Fuel Gas,10840.08,Active,100100849,2016-11-26T12:17:22.000Z,,,Leucrotta Exploration Inc.,OGAA,CGWC,10840.0751580101
292618,000024163,1,GA,Gathering,962.08,Active,100100747,2016-10-13T10:40:35.000Z,,,Leucrotta Exploration Inc.,OGAA,CGWC,962.080868917319
292619,000024163,2,FG,Fuel Gas,962.08,Active,100100747,2016-10-13T10:40:35.000Z,,,Leucrotta Exploration Inc.,OGAA,CGWC,962.080868917319
292620,000024166,1,GA,Gathering,11481.67,New,100100892,2017-02-22T12:36:15.000Z,,,ARC Resources Ltd.,OGAA,SNK,11481.6738124451
292621,000024169,1,GA,Gathering,2783,Active,100100983,2017-02-16T15:04:22.000Z,,,Painted Pony Energy Ltd.,OGAA,GPSD,2782.94016072179
292622,000024169,2,GA,Gathering,2781,Active,100100983,2017-02-16T15:04:22.000Z,,,Painted Pony Energy Ltd.,OGAA,GPSD,2781.70107277096
292623,000024169,3,GA,Gathering,2784,Active,100100983,2017-02-16T15:04:22.000Z,,,Painted Pony Energy Ltd.,OGAA,GPSD,2784.17941866144
292624,000024171,1,GA,Gathering,732,Active,100100040,2016-12-19T15:22:19.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,731.30556148027
292625,000024171,2,GA,Gathering,732,Active,100100040,2016-12-19T15:22:19.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,731.505510754349
292626,000024171,3,GA,Gathering,732,Active,100100040,2016-12-19T15:22:19.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,731.705451967704
292627,000024171,4,GA,Gathering,407,Active,100100040,2016-12-19T15:22:19.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,406.010347797742
292628,000024171,5,GA,Gathering,407,Active,100100040,2016-12-19T15:22:19.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,406.110268566256
292629,000024171,6,GA,Gathering,407,Active,100100040,2016-12-19T15:22:19.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,406.210281014764
292630,000024171,7,GA,Gathering,1140,New,100100040,2016-12-19T15:22:19.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1139.49731655738
292631,000024171,8,GA,Gathering,1140,New,100100040,2016-12-19T15:22:19.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1139.34758205554
292632,000024171,9,GA,Gathering,1140,New,100100040,2016-12-19T15:22:19.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1139.29740396256
292633,000024171,10,GA,Gathering,636,Active,100100040,2016-12-19T15:22:19.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,635.452987275571
292634,000024178,1,GA,Gathering,3058,New,100101090,2017-07-18T13:09:23.000Z,,,Storm Resources Ltd.,OGAA,GPSD,3055.33504246683
292635,000024180,1,GA,Gathering,872,Active,100101091,2017-04-03T09:29:29.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,872.385697634289
292636,000024180,2,GA,Gathering,872,Active,100101091,2017-04-03T09:29:29.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,872.385689440798
292637,000024180,3,GA,Gathering,872,Active,100101091,2017-04-03T09:29:29.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,872.385681279445
292638,000024183,1,GA,Gathering,7486,Active,100100600,2017-02-15T14:12:15.000Z,,,Encana Corporation,OGAA,SNK,7481.49573215526
292639,000024195,1,GA,Gathering,1702,Active,100101143,2016-12-18T11:33:04.000Z,,,Encana Corporation,OGAA,CGWC,1702.86278051136
292640,000024198,1,IN,Injection,2987.54,Active,100100999,2016-11-24T12:47:12.000Z,,,ARC Resources Ltd.,OGAA,CGWC,2987.53541513874
292641,000024198,2,IN,Injection,2733.8,Active,100100999,2016-11-24T12:47:12.000Z,,,ARC Resources Ltd.,OGAA,CGWC,2732.20435740873
292642,000024198,3,IN,Injection,329,Active,100100999,2017-03-02T15:40:47.000Z,,,ARC Resources Ltd.,OGAA,CGWC,327.398589313286
292643,000024209,1,GA,Gathering,4945.02,New,100101123,2016-12-01T10:47:10.000Z,,,Leucrotta Exploration Inc.,OGAA,CGWC,4945.01621897206
292644,000024209,2,FG,Fuel Gas,4945.02,New,100101123,2016-12-01T10:47:10.000Z,,,Leucrotta Exploration Inc.,OGAA,CGWC,4945.01621897206
292645,000024211,1,FL,Flow,183,Active,100101288,2016-12-16T08:57:06.000Z,,,ARC Resources Ltd.,OGAA,CGWC,182.939875486666
292646,000024216,1,GA,Gathering,1447,Active,100100577,2017-01-16T13:34:07.000Z,,,Shell Canada Limited,OGAA,GPSD,1445.49743164807
292647,000024216,2,GA,Gathering,1447,Active,100100577,2017-01-16T13:34:07.000Z,,,Shell Canada Limited,OGAA,GPSD,1445.49751975644
292648,000024216,3,GA,Gathering,1447,Active,100100577,2017-01-16T13:34:07.000Z,,,Shell Canada Limited,OGAA,GPSD,1445.49745042023
292649,000024221,1,TR,Transmission,15647.94,Active,100100574,2016-11-17T08:52:25.000Z,,,Plateau Pipe Line Ltd.,OGAA,CGWC,15642.896504128
292650,000024222,1,TR,Transmission,665.55,Active,100101251,2017-01-13T16:08:48.000Z,,,Plateau Pipe Line Ltd.,OGAA,CGWC,665.481392887306
292651,000024225,1,TR,Transmission,2286.26,Active,100100867,2016-12-16T14:11:19.000Z,,,Plateau Pipe Line Ltd.,OGAA,GPSD,2282.72088984892
292652,000024227,1,GA,Gathering,777,Active,100100188,2017-02-02T08:56:54.000Z,,,Whitecap Resources Inc.,OGAA,GPSD,775.25873877435
292653,000024228,1,GA,Gathering,2025.82,Active,100101424,2017-04-24T14:52:55.000Z,,,Encana Corporation,OGAA,SNK,2025.81868763596
292654,000024228,2,FG,Fuel Gas,2028,Active,100101424,2017-04-24T14:52:55.000Z,,,Encana Corporation,OGAA,SNK,2028.82432191177
292655,000024228,3,FL,Flow,2043,Active,100101424,2017-04-24T14:52:55.000Z,,,Encana Corporation,OGAA,SNK,2043.0749358828
292656,000024228,4,FL,Flow,2045,Active,100101424,2017-04-24T14:52:55.000Z,,,Encana Corporation,OGAA,SNK,2045.87743039421
292657,000024229,1,GA,Gathering,1335.94,Active,100101430,2017-02-16T12:07:42.000Z,,,Encana Corporation,OGAA,CGWC,1335.50039131409
292658,000024236,1,GA,Gathering,2648.92,New,100101241,2017-02-03T10:08:10.000Z,,,Canadian Natural Resources Limited,OGAA,GPSD,2649.43905353961
292659,000024237,1,GA,Gathering,305.33,New,100101175,2017-01-18T10:38:19.000Z,,,Canadian Natural Resources Limited,OGAA,GPSD,305.294368848512
292660,000024238,1,TR,Transmission,8843,Active,100101137,2017-02-27T13:15:31.000Z,,,Plateau Pipe Line Ltd.,OGAA,GPSD,8839.44013495963
292661,000024238,2,TR,Transmission,9008,Active,100101137,2017-02-27T13:15:31.000Z,,,Plateau Pipe Line Ltd.,OGAA,GPSD,8921.47286196541
292662,000024241,1,FG,Fuel Gas,229.1,Active,100101448,2016-12-21T15:52:16.000Z,,,Canbriam Energy Inc.,OGAA,ORTHO,229.060370752881
292663,000024242,1,GA,Gathering,4503,Active,100101285,2017-02-16T13:08:44.000Z,,,ConocoPhillips Canada Resources Corp.,OGAA,GPSD,4503.5259993697
292664,000024242,2,GA,Gathering,9484,Active,100101285,2017-02-16T13:08:44.000Z,,,ConocoPhillips Canada Resources Corp.,OGAA,GPSD,9484.11996062181
292665,000024242,3,GA,Gathering,148.27,Active,100101285,2017-02-16T13:08:44.000Z,,,ConocoPhillips Canada Resources Corp.,OGAA,GPSD,148.42529393605
292666,000024243,1,IN,Injection,3100,Active,100101496,2017-04-26T15:57:37.000Z,,,Storm Resources Ltd.,OGAA,GPSD,3097.97581037739
292667,000024244,1,GA,Gathering,977.96,Active,100101518,2017-02-24T09:30:07.000Z,,,ARC Resources Ltd.,OGAA,SNK,977.959789591143
292668,000024247,1,GA,Gathering,1065,Active,100101532,2017-03-24T11:56:36.000Z,,,Chinook Energy (2010) Inc.,OGAA,GPSD,1065.02296566627
292669,000024255,1,FL,Flow,87.81,New,100101558,2017-01-18T08:27:13.000Z,,,Ish Energy Ltd.,OGAA,GPSD,87.7010515337789
292670,000024259,1,TR,Transmission,24887,Active,100101068,2017-02-08T16:14:15.000Z,,,Plateau Pipe Line Ltd.,OGAA,GPSD,24830.163954777
292671,000024262,1,FL,Flow,805,New,100101586,2017-01-27T16:00:03.000Z,,,Crew Energy Inc.,OGAA,SNK,802.183975225993
292672,000024269,1,GA,Gathering,1063,Active,100101613,2017-08-18T16:24:58.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1063.7816817437
292673,000024269,2,GA,Gathering,1063,Active,100101613,2017-08-18T16:24:58.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1063.80165400931
292674,000024269,3,GA,Gathering,1063,Active,100101613,2017-08-18T16:24:58.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1063.76144927533
292675,000024271,1,GA,Gathering,1000,Active,100101616,2017-03-21T13:22:25.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,998.405307719736
292676,000024271,2,GA,Gathering,1000,Active,100101616,2017-03-21T13:22:25.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,998.405400826287
292677,000024271,3,GA,Gathering,1000,Active,100101616,2017-03-21T13:22:25.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,998.405293107818
292678,000024274,1,GA,Gathering,1068,Active,100101649,2017-03-24T09:46:13.000Z,,,Plateau Pipe Line Ltd.,OGAA,GPSD,1067.99223051749
292679,000024276,1,GA,Gathering,1894,Active,100101321,2017-04-01T14:12:35.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1894.7402782909
292680,000024276,2,GA,Gathering,1894,Active,100101321,2017-04-01T14:12:35.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1894.7402782909
292681,000024276,3,GA,Gathering,1894,Active,100101321,2017-04-01T14:12:35.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1894.7402782909
292682,000024277,1,GA,Gathering,966.41,New,100101356,2017-02-03T14:30:43.000Z,,,Canadian Natural Resources Limited,OGAA,CGWC,965.232027158806
292683,000024284,1,FL,Flow,1130,Active,100101071,2017-04-01T11:50:36.000Z,,,Plateau Pipe Line Ltd.,OGAA,GPSD,1124.2877370314
292684,000024286,1,FL,Flow,1891.3,Active,100101458,2017-08-16T16:08:28.000Z,,,Canadian Natural Resources Limited,OGAA,GPSD,1891.42017439843
292685,000024286,2,FL,Flow,1253.94,Active,100101458,2017-08-16T16:08:28.000Z,,,Canadian Natural Resources Limited,OGAA,GPSD,1253.75891955173
292686,000024287,1,FL,Flow,2150,Active,100101072,2017-04-01T13:09:09.000Z,,,Plateau Pipe Line Ltd.,OGAA,GPSD,2146.12928817476
292687,000024287,2,FL,Flow,2150,Active,100101072,2017-04-01T13:09:09.000Z,,,Plateau Pipe Line Ltd.,OGAA,GPSD,2146.12928817476
292688,000024288,1,FG,Fuel Gas,87,New,100101728,2017-03-31T09:47:53.000Z,,,Painted Pony Energy Ltd.,OGAA,GPSD,86.679062983667
292689,000024301,1,IN,Injection,5264,Active,100101754,2017-05-23T16:21:36.000Z,,,Whitecap Resources Inc.,OGAA,GPSD,5259.22511957808
292690,000024308,1,GA,Gathering,1210.39,Active,100101779,2017-02-10T10:48:11.000Z,,,Crescent Point Energy Corp.,OGAA,CGWC,1209.82234061896
292691,000024317,1,GA,Gathering,2173,Active,100101782,2017-03-13T15:20:49.000Z,,,Venturion Oil Limited,OGAA,GPSD,2171.61439178421
292692,000024317,2,FG,Fuel Gas,2173,Active,100101782,2017-03-13T15:20:49.000Z,,,Venturion Oil Limited,OGAA,GPSD,2171.61439178421
292693,000024319,1,GA,Gathering,1542,Active,100101604,2017-07-13T10:51:05.000Z,,,Black Swan Energy Ltd.,OGAA,GPSD,1542.30078771686
292694,000024319,2,FG,Fuel Gas,1543,Active,100101604,2017-07-13T10:51:05.000Z,,,Black Swan Energy Ltd.,OGAA,GPSD,1542.6786720639
292695,000024324,1,GA,Gathering,5725.93,Active,100101339,2017-03-02T12:17:13.000Z,,,Leucrotta Exploration Inc.,OGAA,CGWC,5725.93238480924
292696,000024324,2,FL,Flow,3264.11,Active,100101339,2017-03-02T12:17:13.000Z,,,Leucrotta Exploration Inc.,OGAA,CGWC,3264.11337341
292697,000024325,1,GA,Gathering,739.61,Active,100101798,2017-03-01T09:42:58.000Z,,,ARC Resources Ltd.,OGAA,SNK,739.611332847552
292698,000024332,1,GA,Gathering,3335,Active,100101807,2017-04-25T14:57:57.000Z,,,Shell Canada Limited,OGAA,GPSD,3341.33486913697
292356,000019139,1,GA,Gathering,1428,Active,100058877,2007-01-19T00:00:00.000Z,,9626262,Cenovus Energy Inc.,OGAA,CGWC,1424.85749373544
292357,000019261,1,GA,Gathering,7710,Active,100059066,2007-01-25T00:00:00.000Z,,9626572,Crew Energy Inc.,OGAA,CGWC,7573.73288446771
292358,000019261,4,DI,Distribution,172.88,New,100059066,2018-02-21T09:33:26.000Z,,,Crew Energy Inc.,OGAA,CGWC,173.124270371226
292359,000019261,5,DI,Distribution,139.78,New,100059066,2018-02-21T09:33:26.000Z,,,Crew Energy Inc.,OGAA,CGWC,139.478184579023
292360,000019308,1,GA,Gathering,3143,Active,100059280,2007-02-01T00:00:00.000Z,,9626596,Crew Energy Inc.,OGAA,CGWC,3073.76226439339
292361,000019308,7,GA,Gathering,30,New,100059280,2017-08-28T11:51:55.000Z,,,Crew Energy Inc.,OGAA,CGWC,27.4746045012481
292362,000020489,2,GA,Gathering,526.14,New,100060885,2016-11-30T10:43:43.000Z,,,ARC Resources Ltd.,OGAA,CGWC,524.881986521977
292363,000020615,1,TR,Transmission,12868,Active,100061163,2007-08-16T15:27:13.000Z,,9627871,Plateau Pipe Line Ltd.,OGAA,SNK,12747.6873638822
292364,000021054,1,TR,Transmission,317.85,Active,100011786,1990-02-12T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,317.846906581606
292365,000021054,2,TR,Transmission,21437.91,Active,100011786,1990-02-12T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,21437.9075190713
292366,000021054,3,TR,Transmission,5527.22,Active,100011786,1990-02-12T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,5527.21715197574
292367,000021054,4,TR,Transmission,1234.74,Active,100011786,1990-02-12T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,1234.7388252169
292368,000021054,5,TR,Transmission,16926.42,Active,100011786,1990-02-12T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,16926.4248473639
292369,000021054,6,TR,Transmission,817.63,Active,100011786,1990-02-12T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,817.626139294914
292370,000021054,7,TR,Transmission,2824.05,Active,100011786,1990-02-12T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,2824.04670396133
292371,000021054,8,TR,Transmission,445.13,Active,100011786,1990-02-12T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,445.134480003343
292372,000021965,5,FL,Flow,218,New,100070560,2016-10-27T17:43:50.000Z,,,Nexen Energy ULC,OGAA,SNK,1450.87011870153
292373,000021966,1,GA,Gathering,3620,Active,100070561,2010-01-29T12:51:57.000Z,,9703904,Progress Energy Canada Ltd.,OGAA,CGWC,3597.13300992468
292374,000021966,5,FL,Flow,1525,Active,100070561,2010-01-29T12:51:57.000Z,,9703904,Progress Energy Canada Ltd.,OGAA,CGWC,1589.46821963286
292375,000021966,7,GA,Gathering,311,Active,100070561,2018-01-05T07:59:52.000Z,,,Progress Energy Canada Ltd.,OGAA,CGWC,374.130387615685
292376,000022106,1,GA,Gathering,353,Active,100071559,2010-06-23T13:12:51.000Z,,9703885,Progress Energy Canada Ltd.,OGAA,CGWC,353.474544746498
292377,000022106,2,FL,Flow,353,Active,100071559,2010-07-07T12:07:14.000Z,,9703885,Progress Energy Canada Ltd.,OGAA,CGWC,353.474544746498
292378,000022106,3,GA,Gathering,197.01,New,100071559,2017-12-14T10:49:38.000Z,,,Progress Energy Canada Ltd.,OGAA,CGWC,196.877645359965
292379,000022106,4,FL,Flow,197.01,New,100071559,2017-12-14T10:49:38.000Z,,,Progress Energy Canada Ltd.,OGAA,CGWC,196.877645359965
292380,000022356,1,DI,Distribution,1460,Active,100073090,2011-02-17T13:58:36.000Z,,9704638,Crew Energy Inc.,OGAA,CGWC,1459.36796541714
292381,000022356,2,DI,Distribution,3181.78,Active,100073090,2017-10-24T13:21:59.000Z,,,Crew Energy Inc.,OGAA,CGWC,3179.53109772442
292382,000022356,3,DI,Distribution,1083.72,Active,100073090,2017-10-24T13:21:59.000Z,,,Crew Energy Inc.,OGAA,CGWC,1082.64403984671
292383,000022569,3,FG,Fuel Gas,94.7,Active,100074414,2011-09-06T10:45:18.000Z,,9705887,Canbriam Energy Inc.,OGAA,SNK,94.511065105415
292384,000022569,7,FG,Fuel Gas,870,Active,100074414,2018-03-07T09:12:32.000Z,,,Canbriam Energy Inc.,OGAA,SNK,869.90338074343
292385,000022569,8,FG,Fuel Gas,64.7,Active,100074414,2018-03-07T09:12:32.000Z,,,Canbriam Energy Inc.,OGAA,SNK,64.685080601524
292386,000022569,9,FG,Fuel Gas,64.2,Active,100074414,2018-03-07T09:12:32.000Z,,,Canbriam Energy Inc.,OGAA,SNK,64.1935767606948
292387,000022672,1,GA,Gathering,2178,Active,100075205,2011-12-01T09:40:53.000Z,,9706112,Tourmaline Oil Corp.,OGAA,GPSD,2168.62571672576
292388,000022672,2,GA,Gathering,1443,New,100075205,2016-12-20T08:39:07.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,1439.29309991867
292389,000022672,3,GA,Gathering,161,Active,100075205,2016-12-20T08:39:07.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,161.15079909118
292390,000022672,4,GA,Gathering,162,Active,100075205,2016-12-20T08:39:07.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,161.884542499882
292391,000022720,1,GA,Gathering,1287,Active,100075519,2012-01-27T09:36:38.000Z,,9706162,Tourmaline Oil Corp.,OGAA,GPSND,1384.69079676661
292392,000022720,2,GA,Gathering,4174,Active,100075519,2018-01-02T09:12:31.000Z,,,Tourmaline Oil Corp.,OGAA,GPSND,4083.59013919305
292393,000022909,3,GA,Gathering,1183,Active,100076678,2012-11-07T10:15:34.000Z,,9706900,Tourmaline Oil Corp.,OGAA,GPSD,1181.15356035904
292394,000022909,4,GA,Gathering,487,New,100076678,2016-12-03T16:47:32.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,486.035023493034
292395,000022950,1,GA,Gathering,5351.88,Active,100077107,2013-01-21T13:05:13.000Z,,9706796,Shell Canada Limited,OGAA,GPSD,5274.32135495691
292396,000022950,7,GA,Gathering,1748.12,New,100077107,2018-05-11T09:15:43.000Z,,,Shell Canada Limited,OGAA,GPSD,1744.38865328765
292397,000023075,6,GA,Gathering,84,Active,100078245,2017-04-02T14:53:52.000Z,,,Canbriam Energy Inc.,OGAA,CGWC,83.4680770461976
292398,000023075,7,GA,Gathering,349,Active,100078245,2017-06-29T13:29:14.000Z,,,Canbriam Energy Inc.,OGAA,SNK,348.178933574024
292399,000023075,8,FG,Fuel Gas,350,New,100078245,2017-11-07T15:10:54.000Z,,,Canbriam Energy Inc.,OGAA,SNK,349.763128966194
292400,000023075,9,FG,Fuel Gas,123,New,100078245,2018-02-07T11:46:22.000Z,,,Canbriam Energy Inc.,OGAA,SNK,122.778329656572
292401,000023123,1,FL,Flow,12135,Active,100078652,2013-11-24T09:13:09.000Z,,9707897,Progress Energy Canada Ltd.,OGAA,CGWC,12127.1300724019
292402,000023149,1,GA,Gathering,410,Deactivated,100078811,2013-12-17T09:08:27.000Z,,9707980,Painted Pony Energy Ltd.,OGAA,GPSD,408.118730077888
292403,000023149,2,GA,Gathering,3000,Deactivated,100078811,2013-12-17T09:08:27.000Z,,9707980,Painted Pony Energy Ltd.,OGAA,GPSD,2996.58534930187
292404,000023152,6,GA,Gathering,348.33,Active,100078899,2017-03-28T16:39:30.000Z,,,Canbriam Energy Inc.,OGAA,GPSD,348.327330449652
292405,000023152,7,FG,Fuel Gas,347.32,Active,100078899,2017-03-28T16:39:30.000Z,,,Canbriam Energy Inc.,OGAA,GPSD,347.323174060273
292406,000023287,1,GA,Gathering,6170,Active,100080005,2014-06-03T09:12:32.000Z,,9708266,Tourmaline Oil Corp.,OGAA,GPSD,6142.03715350316
292407,000023287,2,GA,Gathering,6170,Active,100080005,2014-06-03T09:12:32.000Z,,9708266,Tourmaline Oil Corp.,OGAA,GPSD,6142.12370303551
292408,000023287,7,GA,Gathering,555,Active,100080005,2017-05-29T15:50:00.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,553.636133858279
292409,000023287,8,GA,Gathering,555,Active,100080005,2017-05-29T15:50:00.000Z,,,Tourmaline Oil Corp.,OGAA,GPSD,553.639018764686
